DATUM,TOTALE_OMZET,weekday,month,week,year,quarter,day_of_year,weekday_sin,weekday_cos,month_sin,month_cos,week_sin,week_cos,is_weekend,is_monday,is_friday,is_wintervakantie,is_springvakantie,is_summervakantie,is_thanksgivingvakantie,is_schoolvakantie,is_feestdag,is_dag_na_feestdag
2017-03-12,102568.37,6,3,10,2017,1,71,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557,1,0,0,0,1,0,0,1,0,0
2017-03-13,23455.969999999998,0,3,11,2017,1,72,0.0,1.0,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,1,0,0,1,0,0,1,0,0
2017-03-14,12640.210000000001,1,3,11,2017,1,73,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,1,0,0,1,0,0
2017-03-15,33646.950000000004,2,3,11,2017,1,74,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,1,0,0,1,0,0
2017-03-16,21534.75,3,3,11,2017,1,75,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,0,0,1,0,0,1,0,0
2017-03-17,110782.63,4,3,11,2017,1,76,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,0,0,1,0,1,0,0,1,0,0
2017-03-18,13407.12,5,3,11,2017,1,77,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,0,0,0,1,0,0,1,0,0
2017-03-19,30242.75,6,3,11,2017,1,78,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804,1,0,0,0,1,0,0,1,0,0
2017-03-20,53080.13,0,3,12,2017,1,79,0.0,1.0,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,1,0,0,1,0,0,1,0,0
2017-03-21,161476.34,1,3,12,2017,1,80,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,1,0,0,1,0,0
2017-03-22,32058.9,2,3,12,2017,1,81,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,1,0,0,1,0,0
2017-03-23,40017.62,3,3,12,2017,1,82,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,0,0,1,0,0,1,0,0
2017-03-24,60423.02,4,3,12,2017,1,83,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,0,0,1,0,1,0,0,1,0,0
2017-03-25,55074.740000000005,5,3,12,2017,1,84,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1,0,0,0,1,0,0,1,0,0
2017-03-26,1701.81,6,3,12,2017,1,85,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323,1,0,0,0,1,0,0,1,0,0
2017-03-27,49941.13,0,3,13,2017,1,86,0.0,1.0,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,1,0,0,0,0,0,0,0,0
2017-03-28,24498.93,1,3,13,2017,1,87,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0
2017-03-29,59570.549999999996,2,3,13,2017,1,88,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0
2017-03-30,25744.82,3,3,13,2017,1,89,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,0,0,0,0,0,0,0,0
2017-03-31,116334.66,4,3,13,2017,1,90,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,1.0,-1.6081226496766364e-16,0,0,1,0,0,0,0,0,0,0
2017-04-01,39568.770000000004,5,4,13,2017,2,91,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,1,0,0,0,0,0,0,0,0,0
2017-04-02,80807.39,6,4,13,2017,2,92,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,1.0,-1.6081226496766364e-16,1,0,0,0,0,0,0,0,0,0
2017-04-03,39799.200000000004,0,4,14,2017,2,93,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,1,0,0,0,0,0,0,0,0
2017-04-04,43063.57,1,4,14,2017,2,94,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0
2017-04-05,19431.079999999998,2,4,14,2017,2,95,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0
2017-04-06,34855.82,3,4,14,2017,2,96,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,0,0,0,0,0,0,0,0
2017-04-07,5441.75,4,4,14,2017,2,97,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,0,0,1,0,0,0,0,0,0,0
2017-04-08,38185.11,5,4,14,2017,2,98,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,0,0,0,0,0,0,0,0,0
2017-04-09,35075.94,6,4,14,2017,2,99,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.992708874098054,-0.12053668025532288,1,0,0,0,0,0,0,0,0,0
2017-04-10,38642.73,0,4,15,2017,2,100,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,1,0,0,0,0,0,0,0,0
2017-04-11,70196.54999999999,1,4,15,2017,2,101,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0
2017-04-12,17404.82,2,4,15,2017,2,102,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0
2017-04-13,13250.449999999999,3,4,15,2017,2,103,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,0,0,0,0,0,0,0,0,0
2017-04-14,138597.26,4,4,15,2017,2,104,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,0,0,1,0,0,0,0,0,0,0
2017-04-15,97337.32999999999,5,4,15,2017,2,105,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1,0,0,0,0,0,0,0,0,0
2017-04-16,3702.92,6,4,15,2017,2,106,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575,1,0,0,0,0,0,0,0,0,0
2017-04-17,103078.01,0,4,16,2017,2,107,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0,1,0,0,0,0,0,0,0,0
2017-04-18,30463.399999999998,1,4,16,2017,2,108,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0
2017-04-19,7195.83,2,4,16,2017,2,109,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0
2017-04-20,18834.78,3,4,16,2017,2,110,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0,0,0,0,0,0,0,0,0,0
2017-04-21,16808.379999999997,4,4,16,2017,2,111,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,0,0,1,0,0,0,0,0,0,0
2017-04-22,44166.09,5,4,16,2017,2,112,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1,0,0,0,0,0,0,0,0,0
2017-04-23,38727.67,6,4,16,2017,2,113,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545,1,0,0,0,0,0,0,0,0,0
2017-04-24,1760.72,0,4,17,2017,2,114,0.0,1.0,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,1,0,0,0,0,0,0,0,0
2017-04-25,104101.86,1,4,17,2017,2,115,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0
2017-04-26,387.48,2,4,17,2017,2,116,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0
2017-04-27,44417.78,3,4,17,2017,2,117,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,0,0,0,0,0,0,0,0,0
2017-04-28,66136.81999999999,4,4,17,2017,2,118,-0.433883739117558,-0.9009688679024191,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,0,0,1,0,0,0,0,0,0,0
2017-04-29,14762.34,5,4,17,2017,2,119,-0.9749279121818236,-0.2225209339563146,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1,0,0,0,0,0,0,0,0,0
2017-04-30,40130.7,6,4,17,2017,2,120,-0.7818314824680299,0.6234898018587334,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685,1,0,0,0,0,0,0,0,0,0
2017-05-01,58930.06,0,5,18,2017,2,121,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,1,0,0,0,0,0,0,0,0
2017-05-02,23078.13,1,5,18,2017,2,122,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0
2017-05-03,38728.34,2,5,18,2017,2,123,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0
2017-05-04,70884.03,3,5,18,2017,2,124,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,0,0,0,0,0,0,0,0
2017-05-05,9809.960000000001,4,5,18,2017,2,125,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,0,0,1,0,0,0,0,0,0,0
2017-05-06,31930.59,5,5,18,2017,2,126,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1,0,0,0,0,0,0,0,0,0
2017-05-07,29075.07,6,5,18,2017,2,127,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.8229838658936565,-0.5680647467311557,1,0,0,0,0,0,0,0,0,0
2017-05-08,62823.47,0,5,19,2017,2,128,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,1,0,0,0,0,0,0,0,0
2017-05-09,36086.37,1,5,19,2017,2,129,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,0,0,0,0,0,0,0,0,0
2017-05-10,4193.990000000001,2,5,19,2017,2,130,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,0,0,0,0,0,0,0,0,0
2017-05-11,37417.07,3,5,19,2017,2,131,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,0,0,0,0,0,0,0,0,0
2017-05-12,74429.11,4,5,19,2017,2,132,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,0,0,1,0,0,0,0,0,0,0
2017-05-13,27705.81,5,5,19,2017,2,133,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1,0,0,0,0,0,0,0,0,0
2017-05-14,42876.84,6,5,19,2017,2,134,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795,1,0,0,0,0,0,0,0,0,0
2017-05-15,59906.07,0,5,20,2017,2,135,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,1,0,0,0,0,0,0,0,0
2017-05-16,82279.31,1,5,20,2017,2,136,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0
2017-05-17,3673.33,2,5,20,2017,2,137,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0
2017-05-18,60675.01,3,5,20,2017,2,138,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,0,0,0,0,0,0,0,0
2017-05-19,89001.43,4,5,20,2017,2,139,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,0,0,1,0,0,0,0,0,0,0
2017-05-20,28388.96,5,5,20,2017,2,140,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1,0,0,0,0,0,0,0,0,0
2017-05-21,36278.61,6,5,20,2017,2,141,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012,1,0,0,0,0,0,0,0,0,0
2017-05-22,5097.26,0,5,21,2017,2,142,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,1,0,0,0,0,0,0,0,0
2017-05-23,31311.46,1,5,21,2017,2,143,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0
2017-05-24,32204.119999999995,2,5,21,2017,2,144,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0
2017-05-25,48567.09,3,5,21,2017,2,145,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,0,0,0,0,0,0,0,0
2017-05-26,83684.51,4,5,21,2017,2,146,-0.433883739117558,-0.9009688679024191,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,0,0,1,0,0,0,0,0,0,0
2017-05-27,46044.52,5,5,21,2017,2,147,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1,0,0,0,0,0,0,0,0,0
2017-05-28,36522.39,6,5,21,2017,2,148,-0.7818314824680299,0.6234898018587334,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564,1,0,0,0,0,0,0,0,0,0
2017-05-29,63175.95,0,5,22,2017,2,149,0.0,1.0,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,1,0,0,0,0,0,0,1,0
2017-05-30,14788.37,1,5,22,2017,2,150,0.7818314824680298,0.6234898018587336,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,0,1
2017-05-31,18049.46,2,5,22,2017,2,151,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,0,0,0,0,0
2017-06-01,110891.02,3,6,22,2017,2,152,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,0,0,0,1,0,1,0,0
2017-06-02,23872.04,4,6,22,2017,2,153,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,0,0,1,0,0,1,0,1,0,0
2017-06-03,107243.73999999999,5,6,22,2017,2,154,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1,0,0,0,0,1,0,1,0,0
2017-06-04,70970.24,6,6,22,2017,2,155,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.46472317204376906,-0.8854560256532096,1,0,0,0,0,1,0,1,0,0
2017-06-05,47444.9,0,6,23,2017,2,156,0.0,1.0,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,1,0,0,0,1,0,1,0,0
2017-06-06,97775.84,1,6,23,2017,2,157,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,1,0,1,0,0
2017-06-07,14309.129999999997,2,6,23,2017,2,158,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,1,0,1,0,0
2017-06-08,32008.18,3,6,23,2017,2,159,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,0,0,0,1,0,1,0,0
2017-06-09,73170.43,4,6,23,2017,2,160,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,0,0,1,0,0,1,0,1,0,0
2017-06-10,24186.17,5,6,23,2017,2,161,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1,0,0,0,0,1,0,1,0,0
2017-06-11,35831.47,6,6,23,2017,2,162,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147,1,0,0,0,0,1,0,1,0,0
2017-06-12,140856.56,0,6,24,2017,2,163,0.0,1.0,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,1,0,0,0,1,0,1,0,0
2017-06-13,45490.51,1,6,24,2017,2,164,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,1,0,1,0,0
2017-06-14,52665.45,2,6,24,2017,2,165,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,1,0,1,0,0
2017-06-15,6060.799999999999,3,6,24,2017,2,166,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,0,0,0,1,0,1,0,0
2017-06-16,124829.58,4,6,24,2017,2,167,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,0,0,1,0,0,1,0,1,0,0
2017-06-17,30977.64,5,6,24,2017,2,168,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,0,0,0,1,0,1,0,0
2017-06-18,16249.32,6,6,24,2017,2,169,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052,1,0,0,0,0,1,0,1,0,0
2017-06-19,44342.53,0,6,25,2017,2,170,0.0,1.0,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,1,0,0,0,1,0,1,0,0
2017-06-20,15973.48,1,6,25,2017,2,171,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,1,0,1,0,0
2017-06-21,12770.689999999999,2,6,25,2017,2,172,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,1,0,1,0,0
2017-06-22,101763.04000000001,3,6,25,2017,2,173,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,0,0,0,1,0,1,0,0
2017-06-23,20117.17,4,6,25,2017,2,174,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,0,0,1,0,0,1,0,1,0,0
2017-06-24,50405.24,5,6,25,2017,2,175,-0.9749279121818236,-0.2225209339563146,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1,0,0,0,0,1,0,1,0,0
2017-06-25,39854.04,6,6,25,2017,2,176,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054,1,0,0,0,0,1,0,1,0,0
2017-06-26,16475.54,0,6,26,2017,2,177,0.0,1.0,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,1,0,0,0,1,0,1,0,0
2017-06-27,65059.170000000006,1,6,26,2017,2,178,0.7818314824680298,0.6234898018587336,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,0,0,0,1,0,1,0,0
2017-06-28,7640.62,2,6,26,2017,2,179,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,0,0,0,1,0,1,0,0
2017-06-29,40567.19,3,6,26,2017,2,180,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,0,0,0,1,0,1,0,0
2017-06-30,60337.39,4,6,26,2017,2,181,-0.433883739117558,-0.9009688679024191,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0,0,0,1,0,0,1,0,1,0,0
2017-07-01,34681.67,5,7,26,2017,3,182,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,1,0,0,0,0,1,0,1,0,0
2017-07-02,19766.33,6,7,26,2017,3,183,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-3.216245299353273e-16,-1.0,1,0,0,0,0,1,0,1,0,0
2017-07-03,30295.33,0,7,27,2017,3,184,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,1,0,0,0,1,0,1,0,0
2017-07-04,35754.82,1,7,27,2017,3,185,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,1,0,1,1,0
2017-07-05,43200.72000000001,2,7,27,2017,3,186,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,1,0,1,0,1
2017-07-06,59495.47,3,7,27,2017,3,187,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,0,0,0,1,0,1,0,0
2017-07-07,47676.04,4,7,27,2017,3,188,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,0,1,0,1,0,0
2017-07-08,45601.06,5,7,27,2017,3,189,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,0,0,0,1,0,1,0,0
2017-07-09,55317.83,6,7,27,2017,3,190,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,0,0,0,1,0,1,0,0
2017-07-10,210152.93,0,7,28,2017,3,191,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,1,0,0,0,1,0,1,0,0
2017-07-11,4892.5,1,7,28,2017,3,192,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,1,0,0
2017-07-12,4300.21,2,7,28,2017,3,193,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,1,0,0
2017-07-13,78639.96,3,7,28,2017,3,194,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,1,0,0
2017-07-14,98398.94,4,7,28,2017,3,195,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,0,1,0,1,0,0
2017-07-15,43901.82000000001,5,7,28,2017,3,196,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,0,0,0,1,0,1,0,0
2017-07-16,14251.51,6,7,28,2017,3,197,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,0,0,0,1,0,1,0,0
2017-07-17,74784.39,0,7,29,2017,3,198,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,1,0,0,0,1,0,1,0,0
2017-07-18,40703.95,1,7,29,2017,3,199,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,1,0,0
2017-07-19,12704.02,2,7,29,2017,3,200,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,1,0,0
2017-07-20,50360.090000000004,3,7,29,2017,3,201,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,1,0,0
2017-07-21,42090.67,4,7,29,2017,3,202,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,0,1,0,1,0,0
2017-07-22,47828.979999999996,5,7,29,2017,3,203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,0,0,0,1,0,1,0,0
2017-07-23,6489.78,6,7,29,2017,3,204,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,0,0,0,1,0,1,0,0
2017-07-24,17936.84,0,7,30,2017,3,205,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,1,0,0,0,1,0,1,0,0
2017-07-25,43350.02,1,7,30,2017,3,206,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,1,0,0
2017-07-26,19562.11,2,7,30,2017,3,207,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,1,0,0
2017-07-27,38051.090000000004,3,7,30,2017,3,208,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,1,0,0
2017-07-28,43765.95,4,7,30,2017,3,209,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,0,1,0,1,0,0
