rapportagedatum,totale_omzet,lag_1d,lag_7d,lag_14d,lag_28d,rolling_mean_7d,rolling_mean_28d,weekday,month,week,year,quarter,day_of_year,weekday_sin,weekday_cos,month_sin,month_cos,week_sin,week_cos,is_weekend,is_monday,is_friday,is_voorjaarvakantie,is_meivakantie,is_zomervakantie,is_herfstvakantie,is_kerstvakantie,is_schoolvakantie,is_feestdag,is_dag_na_feestdag,cumulative_revenue_ytd,contractual_consumption_rate,time_index
2023-07-07,403874.38,526151.65,400614.99,409393.54,416531.13,370893.1571428571,366157.90499999997,4,7,27,2023,3,188,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,0,0,1,0,0,0,0,0,0,0,0,69346388.31,0.4808662972396833,552
2023-07-08,126120.06,403874.38,133208.93,127848.88,121077.26,371358.7842857143,365705.8782142857,5,7,27,2023,3,189,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,0,0,0,1,0,0,1,0,0,69472508.37,0.4817408472737635,553
2023-07-09,128620.13,126120.06,132842.1,129701.52,123902.29,370346.0885714286,365885.97821428574,6,7,27,2023,3,190,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.12053668025532283,-0.992708874098054,1,0,0,0,0,1,0,0,1,0,0,69601128.5,0.4826327334580461,554
2023-07-10,497473.82,128620.13,471041.0,464801.95,443641.51,369742.95,366054.47250000003,0,7,28,2023,3,191,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,1,0,0,0,1,0,0,1,0,0,70098602.32,0.4860823492149287,555
2023-07-11,519287.08,497473.82,541925.5,537505.97,537186.33,373519.0671428571,367977.055,1,7,28,2023,3,192,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,0,1,0,0,70617889.4,0.4896832239172671,556
2023-07-12,466816.68,519287.08,390467.93,428192.4,447813.42,370285.0071428571,367337.79607142863,2,7,28,2023,3,193,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,0,1,0,0,71084706.08,0.49292025491299596,557
2023-07-13,544366.15,466816.68,526151.65,462620.9,489323.06,381191.97142857144,368016.48392857146,3,7,28,2023,3,194,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,0,0,0,1,0,0,1,0,0,71629072.23,0.4966950345557791,558
2023-07-14,429727.8,544366.15,403874.38,400614.99,389637.92,383794.0428571429,369982.3085714286,4,7,28,2023,3,195,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,0,0,1,0,0,1,0,0,1,0,0,72058800.03,0.49967488139485605,559
2023-07-15,130224.12,429727.8,126120.06,133208.93,123778.15,387487.38857142854,371414.08999999997,5,7,28,2023,3,196,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,0,0,0,1,0,0,1,0,0,72189024.15,0.5005778900723342,560
2023-07-16,134608.89,130224.12,128620.13,132842.1,126309.08,388073.6828571428,371644.3032142857,6,7,28,2023,3,197,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521,1,0,0,0,0,1,0,0,1,0,0,72323633.04,0.5015113039109971,561
2023-07-17,490309.21,134608.89,497473.82,471041.0,458813.95,388929.22000000003,371940.72500000003,0,7,29,2023,3,198,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,1,0,0,0,1,0,0,1,0,0,72813942.25,0.5049112383569155,562
2023-07-18,532617.55,490309.21,519287.08,541925.5,518014.02,387905.7042857143,373065.55571428576,1,7,29,2023,3,199,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,0,1,0,0,73346559.8,0.5086045500830929,563
2023-07-19,466756.02,532617.55,466816.68,390467.93,432001.61,389810.0571428572,373587.11035714287,2,7,29,2023,3,200,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,0,1,0,0,73813315.82,0.511841160446251,564
2023-07-20,549364.13,466756.02,544366.15,526151.65,468074.35,389801.3914285715,374828.33928571426,3,7,29,2023,3,201,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,0,0,0,1,0,0,1,0,0,74362679.95,0.5156505974114247,565
2023-07-21,391290.64,549364.13,429727.8,403874.38,409393.54,390515.3885714286,377731.54571428575,4,7,29,2023,3,202,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,0,0,1,0,0,1,0,0,1,0,0,74753970.59,0.518363910761793,566
2023-07-22,129257.24,391290.64,130224.12,126120.06,127848.88,385024.3657142858,377085.01357142854,5,7,29,2023,3,203,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,0,0,0,1,0,0,1,0,0,74883227.83,0.5192602148362369,567
2023-07-23,129495.61,129257.24,134608.89,128620.13,129701.52,384886.24000000005,377135.3121428572,6,7,29,2023,3,204,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148,1,0,0,0,0,1,0,0,1,0,0,75012723.44,0.5201581718316485,568
2023-07-24,426740.24,129495.61,490309.21,497473.82,464801.95,384155.77142857143,377127.9582142857,0,7,30,2023,3,205,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,1,0,0,0,1,0,0,1,0,0,75439463.68,0.5231173021352289,569
2023-07-25,509331.04,426740.24,532617.55,519287.08,537505.97,375074.49000000005,375768.6114285714,1,7,30,2023,3,206,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,0,1,0,0,75948794.72,0.5266491390086817,570
2023-07-26,448693.51,509331.04,466756.02,466816.68,428192.4,371747.8457142857,374762.36392857146,2,7,30,2023,3,207,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,0,1,0,0,76397488.23,0.5297604991242895,571
2023-07-27,481602.24,448693.51,549364.13,544366.15,462620.9,369167.48714285716,375494.54642857146,3,7,30,2023,3,208,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,0,0,0,1,0,0,1,0,0,76879090.47,0.5331000571248571,572
2023-07-28,367320.92,481602.24,391290.64,429727.8,400614.99,359487.21714285715,376172.4514285714,4,7,30,2023,3,209,-0.433883739117558,-0.9009688679024191,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,0,0,1,0,0,1,0,0,1,0,0,77246411.39,0.5356471580626806,573
2023-07-29,132958.71,367320.92,129257.24,130224.12,133208.93,356062.9714285714,374983.3775,5,7,30,2023,3,210,-0.9749279121818236,-0.2225209339563146,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,0,0,0,1,0,0,1,0,0,77379370.1,0.536569129114405,574
2023-07-30,135561.07,132958.71,129495.61,134608.89,132842.1,356591.75285714277,374974.44107142853,6,7,30,2023,3,211,-0.7818314824680299,0.6234898018587334,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101,1,0,0,0,0,1,0,0,1,0,0,77514931.17,0.5375091456223932,575
2023-07-31,402417.09,135561.07,426740.24,490309.21,471041.0,357458.2471428571,375071.54714285716,0,7,31,2023,3,212,0.0,1.0,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936565,0,1,0,0,0,1,0,0,1,0,0,77917348.26,0.5402996127358242,576
2023-08-01,466360.62,402417.09,509331.04,532617.55,541925.5,353983.5114285714,372620.6932142857,1,8,31,2023,3,213,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,0,1,0,0,78383708.88,0.5435334812902368,577
2023-08-02,432111.87,466360.62,448693.51,466756.02,390467.93,347844.88,369921.94750000007,2,8,31,2023,3,214,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,0,1,0,0,78815820.75,0.5465298599046693,578
2023-08-03,458388.42,432111.87,481602.24,549364.13,526151.65,345476.0742857143,371409.23107142857,3,8,31,2023,3,215,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,0,0,0,1,0,0,1,0,0,79274209.17,0.5497084471043024,579
2023-08-04,352028.36,458388.42,367320.92,391290.64,403874.38,342159.8142857143,368989.1157142857,4,8,31,2023,3,216,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,0,0,1,0,0,1,0,0,1,0,0,79626237.53,0.5521495053644648,580
2023-08-05,126825.77,352028.36,132958.71,129257.24,126120.06,339975.16285714286,367137.4721428571,5,8,31,2023,3,217,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,0,0,0,0,1,0,0,1,0,0,79753063.3,0.5530289489793485,581
2023-08-06,131448.12,126825.77,135561.07,129495.61,128620.13,339099.0285714286,367162.6760714286,6,8,31,2023,3,218,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.5680647467311556,-0.8229838658936565,1,0,0,0,0,1,0,0,1,0,0,79884511.42,0.5539404451983145,582
2023-08-07,421234.68,131448.12,402417.09,426740.24,497473.82,338511.46428571426,367263.6757142857,0,8,32,2023,3,219,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,1,0,0,0,1,0,0,1,0,0,80305746.1,0.5568613984848079,583
2023-08-08,485430.77,421234.68,466360.62,509331.04,519287.08,341199.6914285714,364540.84928571427,1,8,32,2023,3,220,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,0,1,0,0,80791176.87,0.5602275045304843,584
2023-08-09,410475.71,485430.77,432111.87,448693.51,466816.68,343923.9985714285,363331.6953571429,2,8,32,2023,3,221,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,0,1,0,0,81201652.58,0.5630738522579558,585
2023-08-10,441550.78,410475.71,458388.42,481602.24,544366.15,340833.1185714286,361319.51785714284,3,8,32,2023,3,222,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,0,0,0,1,0,0,1,0,0,81643203.36,0.5661356827843378,586
2023-08-11,360262.5,441550.78,352028.36,367320.92,429727.8,338427.7414285714,357647.5403571428,4,8,32,2023,3,223,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,0,0,1,0,0,1,0,0,1,0,0,82003465.86,0.5686338387608955,587
2023-08-12,128923.88,360262.5,126825.77,132958.71,130224.12,339604.04714285716,355166.6367857143,5,8,32,2023,3,224,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,0,0,0,1,0,0,1,0,0,82132389.74,0.5695278312284516,588
2023-08-13,131150.83,128923.88,131448.12,135561.07,134608.89,339903.77714285714,355120.19964285713,6,8,32,2023,3,225,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.663122658240795,-0.7485107481711013,1,0,0,0,0,1,0,0,1,0,0,82263540.57,0.570437265959502,589
2023-08-14,396219.85,131150.83,421234.68,402417.09,490309.21,339861.3071428571,354996.69749999995,0,8,33,2023,3,226,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,1,0,0,0,1,0,0,1,0,0,82659760.42,0.5731847597627934,590
2023-08-15,469172.49,396219.85,485430.77,466360.62,532617.55,336287.76000000007,351636.3632142857,1,8,33,2023,3,227,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,1,0,0,1,0,0,83128932.91,0.5764381265715228,591
2023-08-16,426975.59,469172.49,410475.71,432111.87,466756.02,333965.14857142855,349370.4682142857,2,8,33,2023,3,228,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,1,0,0,1,0,0,83555908.5,0.5793988888545879,592
2023-08-17,452446.77,426975.59,441550.78,458388.42,549364.13,336322.27428571426,347949.7385714286,3,8,33,2023,3,229,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,0,0,0,1,0,0,1,0,0,84008355.27,0.5825362750731082,593
2023-08-18,358447.91,452446.77,360262.5,352028.36,391290.64,337878.8442857143,344488.4042857142,4,8,33,2023,3,230,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,0,0,1,0,0,1,0,0,1,0,0,84366803.18,0.5850218482000673,594
2023-08-19,127822.6,358447.91,128923.88,126825.77,129257.24,337619.6171428571,343315.44964285713,5,8,33,2023,3,231,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,0,0,0,0,1,0,0,1,0,0,84494625.78,0.5859082040992495,595
2023-08-20,130283.44,127822.6,131150.83,131448.12,129495.61,337462.29142857145,343264.2125,6,8,33,2023,3,232,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952,1,0,0,0,0,1,0,0,1,0,0,84624909.22,0.5868116241173821,596
2023-08-21,419103.73,130283.44,396219.85,421234.68,426740.24,337338.37857142853,343292.3492857143,0,8,34,2023,3,233,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,1,0,0,0,0,0,0,0,0,0,85044012.95,0.58971780082991,597
2023-08-22,459603.67,419103.73,469172.49,485430.77,509331.04,340607.50428571424,343019.61678571434,1,8,34,2023,3,234,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,0,85503616.62,0.5929048148962042,598
2023-08-23,404751.57,459603.67,426975.59,410475.71,448693.51,339240.52999999997,341243.6392857143,2,8,34,2023,3,235,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,0,85908368.19,0.5957114699147437,599
2023-08-24,457024.65,404751.57,452446.77,441550.78,481602.24,336065.67,339674.28428571427,3,8,34,2023,3,236,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,0,0,0,0,0,0,0,0,0,86365392.84,0.5988806003705409,600
2023-08-25,363614.17,457024.65,358447.91,360262.5,367320.92,336719.6528571429,338796.51321428566,4,8,34,2023,3,237,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,0,0,1,0,0,0,0,0,0,0,0,86729007.01,0.6014019977181597,601
2023-08-26,129361.75,363614.17,127822.6,128923.88,132958.71,337457.69,338664.12928571424,5,8,34,2023,3,238,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,0,0,0,0,0,0,0,0,0,86858368.76,0.6022990264927351,602
2023-08-27,132497.75,129361.75,130283.44,131150.83,135561.07,337677.5685714286,338535.66642857145,6,8,34,2023,3,239,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559,1,0,0,0,0,0,0,0,0,0,0,86990866.51,0.6032178011252404,603
2023-08-28,435130.14,132497.75,419103.73,396219.85,402417.09,337993.89857142855,338426.26214285713,0,8,35,2023,3,240,0.0,1.0,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,1,0,0,0,0,0,0,0,0,0,87425996.65,0.6062351092264758,604
2023-08-29,478071.26,435130.14,459603.67,469172.49,466360.62,340283.38571428566,339594.5853571429,1,8,35,2023,3,241,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,0,87904067.91,0.6095501824727599,605
2023-08-30,410901.18,478071.26,404751.57,426975.59,432111.87,342921.61285714287,340012.82249999995,2,8,35,2023,3,242,0.9749279121818236,-0.22252093395631434,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,0,88314969.09,0.6123994805223532,606
2023-08-31,485209.02,410901.18,457024.65,452446.77,458388.42,343800.12857142865,339255.29785714287,3,8,35,2023,3,243,0.43388373911755823,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691,0,0,0,0,0,0,0,0,0,0,0,88800178.11,0.6157640488945614,607
2023-09-01,393984.19,485209.02,363614.17,358447.91,352028.36,347826.46714285715,340213.17642857146,4,9,35,2023,3,244,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,0,0,1,0,0,0,0,0,0,0,0,89194162.3,0.6184960400369026,608
2023-09-02,132002.72,393984.19,129361.75,127822.6,126825.77,352165.04142857145,341711.5989285715,5,9,35,2023,3,245,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1,0,0,0,0,0,0,0,0,0,0,89326165.02,0.6194113819997488,609
2023-09-03,132369.79,132002.72,132497.75,130283.44,131448.12,352542.3228571429,341896.48999999993,6,9,35,2023,3,246,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.8854560256532096,-0.4647231720437691,1,0,0,0,0,0,0,0,0,0,0,89458534.81,0.6203292693235868,610
2023-09-04,455154.45,132369.79,435130.14,419103.73,421234.68,352524.0428571429,341929.4067857143,0,9,36,2023,3,247,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,1,0,0,0,0,0,0,0,0,0,89913689.26,0.6234854313152576,611
2023-09-05,516896.61,455154.45,478071.26,459603.67,485430.77,355384.65857142856,343140.82714285713,1,9,36,2023,3,248,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,0,90430585.87,0.6270697298629384,612
2023-09-06,432252.77,516896.61,410901.18,404751.57,410475.71,360931.13714285713,344264.60714285716,2,9,36,2023,3,249,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,0,90862838.64,0.6300670855154392,613
2023-09-07,478908.04,432252.77,485209.02,457024.65,441550.78,363981.36428571434,345042.3592857143,3,9,36,2023,3,250,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,0,0,0,0,0,0,0,0,0,91341746.68,0.6333879612167611,614
2023-09-08,401458.6,478908.04,393984.19,363614.17,360262.5,363081.22428571427,346376.54714285716,4,9,36,2023,3,251,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,0,0,1,0,0,0,0,0,0,0,0,91743205.28,0.6361717819056489,615
2023-09-09,132796.25,401458.6,132002.72,129361.75,128923.88,364148.9971428571,347847.8364285715,5,9,36,2023,3,252,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,0,0,0,0,0,0,0,0,0,0,91876001.53,0.6370926264165319,616
2023-09-10,133611.92,132796.25,132369.79,132497.75,131150.83,364262.3585714285,347986.1353571429,6,9,36,2023,3,253,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9350162426854147,-0.3546048870425359,1,0,0,0,0,0,0,0,0,0,0,92009613.45,0.6380191270000989,617
2023-09-11,455760.29,133611.92,455154.45,435130.14,396219.85,364439.80571428564,348074.03142857144,0,9,37,2023,3,254,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,1,0,0,0,0,0,0,0,0,0,92465373.74,0.6411794900474356,618
2023-09-12,535764.27,455760.29,516896.61,478071.26,469172.49,364526.3542857143,350200.47571428574,1,9,37,2023,3,255,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,93001138.01,0.6448946219668736,619
2023-09-13,451653.8,535764.27,432252.77,410901.18,426975.59,367221.7342857143,352578.75357142853,2,9,37,2023,3,256,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,93452791.81,0.6480265095205461,620
2023-09-14,505363.19,451653.8,478908.04,485209.02,452446.77,369993.31,353460.11821428576,3,9,37,2023,3,257,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,0,0,0,0,0,0,0,0,0,93958155.0,0.6515308322669622,621
2023-09-15,374748.71,505363.19,401458.6,393984.19,358447.91,373772.6171428571,355349.9903571429,4,9,37,2023,3,258,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,0,0,1,0,0,0,0,0,0,0,0,94332903.71,0.654129439475855,622
2023-09-16,128709.25,374748.71,132796.25,132002.72,127822.6,369956.9185714285,355932.1617857143,5,9,37,2023,3,259,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,0,0,0,0,0,0,0,0,0,94461612.96,0.6550219436419165,623
2023-09-17,132104.45,128709.25,133611.92,132369.79,130283.44,369373.0614285714,355963.82785714284,6,9,37,2023,3,260,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774,1,0,0,0,0,0,0,0,0,0,0,94593717.41,0.6559379910276348,624
2023-09-18,470457.56,132104.45,455760.29,455154.45,419103.73,369157.70857142855,356028.8639285714,0,9,38,2023,3,261,0.0,1.0,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,1,0,0,0,0,0,0,0,0,0,95064174.97,0.6592002688534722,625
2023-09-19,525690.4,470457.56,535764.27,516896.61,459603.67,371257.3185714286,357862.9292857143,1,9,38,2023,3,262,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,95589865.37,0.6628455458794712,626
2023-09-20,440859.91,525690.4,451653.8,432252.77,404751.57,369818.19428571424,360223.16964285716,2,9,38,2023,3,263,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,96030725.28,0.665902585729556,627
2023-09-21,515302.55,440859.91,505363.19,478908.04,457024.65,368276.21,361512.75321428577,3,9,38,2023,3,264,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,0,0,0,0,0,0,0,0,0,96546027.83,0.6694758306413019,628
2023-09-22,386725.18,515302.55,374748.71,401458.6,363614.17,369696.1185714286,363594.1067857143,4,9,38,2023,3,265,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,0,0,1,0,0,0,0,0,0,0,0,96932753.01,0.6721574858779761,629
2023-09-23,132031.09,386725.18,128709.25,132796.25,129361.75,371407.0428571429,364419.5,5,9,38,2023,3,266,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,0,0,0,0,0,0,0,0,0,97064784.1,0.6730730245659463,630
2023-09-24,128045.84,132031.09,132104.45,133611.92,132497.75,371881.59142857144,364514.83357142855,6,9,38,2023,3,267,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357,1,0,0,0,0,0,0,0,0,0,0,97192829.94,0.6739609284706529,631
2023-09-25,464868.98,128045.84,470457.56,455760.29,435130.14,371301.79,364355.83678571426,0,9,39,2023,3,268,0.0,1.0,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,1,0,0,0,0,0,0,0,0,0,97657698.92,0.6771844535966465,632
2023-09-26,514772.88,464868.98,525690.4,535764.27,478071.26,370503.4214285714,365417.9382142857,1,9,39,2023,3,269,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,98172471.8,0.6807540256357617,633
2023-09-27,464824.75,514772.88,440859.91,451653.8,410901.18,368943.7757142857,366728.7103571429,2,9,39,2023,3,270,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,98637296.55,0.6839772440591735,634
2023-09-28,515101.4,464824.75,515302.55,505363.19,485209.02,372367.32428571425,368654.55214285717,3,9,39,2023,3,271,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,0,0,0,0,0,0,0,0,0,99152397.95,0.6875490941433294,635
2023-09-29,396052.8,515101.4,386725.18,374748.71,393984.19,372338.5885714286,369722.1371428572,4,9,39,2023,3,272,-0.433883739117558,-0.9009688679024191,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,0,0,1,0,0,0,0,0,0,0,0,99548450.75,0.6902954295774986,636
2023-09-30,127201.72,396052.8,132031.09,128709.25,132002.72,373671.1057142857,369796.01607142854,5,9,39,2023,3,273,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,0,99675652.47,0.6911774801296554,637
2023-10-01,133189.02,127201.72,128045.84,132104.45,132369.79,372981.1957142857,369624.55178571434,6,10,39,2023,4,274,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001,-1.0,-1.8369701987210297e-16,1,0,0,0,0,0,0,0,0,0,0,99808841.49,0.6921010482121642,638
2023-10-02,464810.35,133189.02,464868.98,470457.56,455154.45,373715.93571428576,369653.81,0,10,40,2023,4,275,0.0,1.0,-0.8660254037844386,0.5000000000000001,-0.992708874098054,0.1205366802553232,0,1,0,0,0,0,0,0,0,0,0,100273651.84,0.6953241667821468,639
